sample_idx,patient_id,condition,task,electrode,file_path,keep_for_clustering,cluster_kmeans_blob,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm
5762,PAT_5533,picture,LM,IMD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IMD9_TN.npy,True,0,0.07761446,IMD9,,,,,,,
5772,PAT_5533,picture,LM,IPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD2_TN.npy,True,7,0.047724426,IPD2,PAT_5533,IPD2,R,36.54839324951172,-24.27058219909668,5.0197954177856445,0.0
5773,PAT_5533,picture,LM,IPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD3_TN.npy,True,14,0.1914908,IPD3,PAT_5533,IPD3,R,34.69090270996094,-24.97086334228516,9.615015029907228,0.0
5774,PAT_5533,picture,LM,IPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD4_TN.npy,True,1,0.36123696,IPD4,PAT_5533,IPD4,R,35.29996490478516,-25.74100112915039,11.700372695922852,0.0
5775,PAT_5533,picture,LM,IPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD5_TN.npy,True,6,-0.00060485123,IPD5,PAT_5533,IPD5,R,34.22576141357422,-26.995014190673828,14.93425464630127,0.0
5780,PAT_5533,picture,LM,OFD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_OFD2_TN.npy,True,9,0.30122143,OFD2,PAT_5533,OFD2,R,40.074825286865234,10.66397762298584,5.622815608978272,0.0
5781,PAT_5533,picture,LM,OFD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_OFD3_TN.npy,True,4,0.061326563,OFD3,PAT_5533,OFD3,R,42.59075164794922,11.216630935668944,2.680295467376709,0.0
5782,PAT_5533,picture,LM,OFD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_OFD5_TN.npy,True,10,0.10820243,OFD5,PAT_5533,OFD5,R,55.307395935058594,11.376009941101074,2.4044899940490723,0.0
5791,PAT_5533,picture,LM,PCD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_PCD7_TN.npy,True,14,0.31197083,PCD7,PAT_5533,PCD7,R,35.907264709472656,-52.52384185791016,39.28945541381836,0.0
5796,PAT_5533,picture,LM,TOD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TOD1_TN.npy,True,14,0.2354561,TOD1,PAT_5533,TOD1,R,29.17084312438965,-61.30360794067383,-16.900514602661133,0.0
5797,PAT_5533,picture,LM,TOD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TOD3_TN.npy,True,11,0.04450582,TOD3,PAT_5533,TOD3,R,42.55106735229492,-58.20235443115234,-11.617837905883787,0.0
5798,PAT_5533,picture,LM,TOD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TOD4_TN.npy,True,0,0.29805666,TOD4,PAT_5533,TOD4,R,42.68032836914063,-57.575233459472656,-11.721166610717772,0.0
5799,PAT_5533,picture,LM,TOD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TOD5_TN.npy,True,0,-0.016315179,TOD5,PAT_5533,TOD5,R,44.934303283691406,-61.857383728027344,-0.1578609049320221,0.0
5800,PAT_5533,picture,LM,TOD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TOD6_TN.npy,True,6,0.188171,TOD6,PAT_5533,TOD6,R,47.79892349243164,-63.08164596557617,6.151420593261719,0.0
5801,PAT_5533,picture,LM,TOD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TOD7_TN.npy,True,10,0.18778136,TOD7,PAT_5533,TOD7,R,50.49078369140625,-63.28013229370117,4.93612003326416,0.0
5826,PAT_5533,reading,LM,CPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD10_TN.npy,True,0,0.22833134,CPD10,,,,,,,
5827,PAT_5533,reading,LM,CPD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD11_TN.npy,True,7,0.1328505,CPD11,,,,,,,
5828,PAT_5533,reading,LM,CPD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD12_TN.npy,True,13,0.3996134,CPD12,,,,,,,
5829,PAT_5533,reading,LM,CPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD13_TN.npy,True,7,0.26608217,CPD13,,,,,,,
5830,PAT_5533,reading,LM,CPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD14_TN.npy,True,8,0.21207422,CPD14,PAT_5533,CPD14,R,56.617462158203125,-19.78699111938477,32.925106048583984,0.0
5831,PAT_5533,reading,LM,CPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD15_TN.npy,True,0,0.29366705,CPD15,PAT_5533,CPD15,R,63.14357376098633,-14.236448287963867,28.400066375732425,0.0
5835,PAT_5533,reading,LM,CPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD4_TN.npy,True,9,0.2105097,CPD4,,,,,,,
5836,PAT_5533,reading,LM,CPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD5_TN.npy,True,3,0.13712882,CPD5,,,,,,,
5837,PAT_5533,reading,LM,CPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD6_TN.npy,True,4,0.18340194,CPD6,,,,,,,
5838,PAT_5533,reading,LM,CPD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD7_TN.npy,True,6,0.27105865,CPD7,,,,,,,
5839,PAT_5533,reading,LM,CPD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD8_TN.npy,True,13,0.40871763,CPD8,,,,,,,
5840,PAT_5533,reading,LM,CPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CPD9_TN.npy,True,6,0.14416626,CPD9,,,,,,,
5870,PAT_5533,reading,LM,HAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_HAG6_TN.npy,True,1,0.22075322,HAG6,PAT_5533,HAG6,L,-65.73361206054688,-17.159704208374023,-19.76263427734375,0.0
5884,PAT_5533,reading,LM,IAD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IAD2_TN.npy,True,10,0.012632334,IAD2,PAT_5533,IAD2,R,31.984424591064453,17.95099449157715,-12.13530158996582,0.0
5885,PAT_5533,reading,LM,IAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IAD3_TN.npy,True,13,0.20976068,IAD3,PAT_5533,IAD3,R,37.90126800537109,16.3232421875,2.2206718921661377,0.0
5902,PAT_5533,reading,LM,IMD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IMD7_TN.npy,True,10,0.10446591,IMD7,,,,,,,
5905,PAT_5533,reading,LM,IPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD10_TN.npy,True,10,0.19080073,IPD10,,,,,,,
5906,PAT_5533,reading,LM,IPD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD11_TN.npy,True,9,-0.024247447,IPD11,,,,,,,
5907,PAT_5533,reading,LM,IPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD13_TN.npy,True,10,0.1314746,IPD13,PAT_5533,IPD13,R,34.01505279541016,-34.62809371948242,40.440799713134766,0.0
5908,PAT_5533,reading,LM,IPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD14_TN.npy,True,13,0.12441647,IPD14,,,,,,,
5909,PAT_5533,reading,LM,IPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD15_TN.npy,True,4,0.09512204,IPD15,,,,,,,
5910,PAT_5533,reading,LM,IPD16,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD16_TN.npy,True,0,0.34276733,IPD16,PAT_5533,IPD16,R,31.34555053710937,-40.39446258544922,48.94452667236328,0.0
5911,PAT_5533,reading,LM,IPD17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD17_TN.npy,True,4,0.16862576,IPD17,PAT_5533,IPD17,R,31.60251808166504,-40.9398078918457,51.32149505615234,0.0
5912,PAT_5533,reading,LM,IPD18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD18_TN.npy,True,10,0.31069136,IPD18,PAT_5533,IPD18,R,33.767093658447266,-42.026554107666016,54.39550018310547,0.0
5915,PAT_5533,reading,LM,IPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD3_TN.npy,True,4,0.14655025,IPD3,PAT_5533,IPD3,R,34.69090270996094,-24.97086334228516,9.615015029907228,0.0
5916,PAT_5533,reading,LM,IPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD4_TN.npy,True,10,0.029135017,IPD4,PAT_5533,IPD4,R,35.29996490478516,-25.74100112915039,11.700372695922852,0.0
5920,PAT_5533,reading,LM,IPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD9_TN.npy,True,4,0.24342896,IPD9,,,,,,,
5923,PAT_5533,reading,LM,OFD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_OFD3_TN.npy,True,4,-0.008009002,OFD3,PAT_5533,OFD3,R,42.59075164794922,11.216630935668944,2.680295467376709,0.0
5924,PAT_5533,reading,LM,OFD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_OFD5_TN.npy,True,4,0.09601362,OFD5,PAT_5533,OFD5,R,55.307395935058594,11.376009941101074,2.4044899940490723,0.0
5933,PAT_5533,reading,LM,PCD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_PCD7_TN.npy,True,13,0.4102338,PCD7,PAT_5533,PCD7,R,35.907264709472656,-52.52384185791016,39.28945541381836,0.0
5934,PAT_5533,reading,LM,PCD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_PCD8_TN.npy,True,7,0.34217596,PCD8,PAT_5533,PCD8,R,37.01447296142578,-52.9871826171875,39.68551254272461,0.0
5935,PAT_5533,reading,LM,PCD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_PCD9_TN.npy,True,6,0.07122212,PCD9,PAT_5533,PCD9,R,40.916839599609375,-54.35924530029297,42.10112762451172,0.0
5936,PAT_5533,reading,LM,SMD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_SMD3_TN.npy,True,1,0.018550284,SMD3,,,,,,,
5958,PAT_6684,audio,LM,AG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_AG6_TN.npy,True,10,0.31245333,AG6,PAT_6684,AG6,L,-60.603614807128906,-6.941898345947266,-29.230300903320312,0.0
6048,PAT_6684,audio,LM,TPG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG7_TN.npy,True,9,0.33969125,TPG7,PAT_6684,TPG7,L,-52.10121536254883,7.4548492431640625,-31.3695011138916,0.0
6049,PAT_6684,audio,LM,TPG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG8_TN.npy,True,10,0.14207195,TPG8,PAT_6684,TPG8,L,-52.31036376953125,5.816751480102539,-22.9888916015625,0.0
6056,PAT_6684,picture,LM,AG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_AG6_TN.npy,True,6,0.23771763,AG6,PAT_6684,AG6,L,-60.603614807128906,-6.941898345947266,-29.230300903320312,0.0
6105,PAT_6684,picture,LM,HAG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG7_TN.npy,True,6,0.2654258,HAG7,PAT_6684,HAG7,L,-63.43936920166016,-20.16371154785156,-11.814420700073242,0.0
6106,PAT_6684,picture,LM,HAG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG8_TN.npy,True,6,0.26272985,HAG8,PAT_6684,HAG8,L,-65.26902770996094,-19.156583786010746,-20.18665885925293,0.0
6112,PAT_6684,picture,LM,HPG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG6_TN.npy,True,0,0.078134224,HPG6,,,,,,,
6114,PAT_6684,picture,LM,HPG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG8_TN.npy,True,1,0.14559306,HPG8,PAT_6684,HPG8,L,-56.0360107421875,-27.710058212280277,-20.54030990600586,0.0
6115,PAT_6684,picture,LM,HPG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG9_TN.npy,True,0,0.07171793,HPG9,PAT_6684,HPG9,L,-63.40741729736328,-29.48248863220215,-19.6693058013916,0.0
6140,PAT_6684,picture,LM,TPG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_TPG1_TN.npy,True,12,0.078913204,TPG1,PAT_6684,TPG1,L,-31.69149208068848,7.574199676513672,-41.68495559692383,0.0
6148,PAT_6684,picture,LM,TSP2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_TSP2_TN.npy,True,6,0.3480049,TSP2,PAT_6684,TSP2,L,-53.719993591308594,-22.205774307250977,2.20065712928772,0.0
6232,PAT_6684,reading,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\reading\PAT_6684_reading_WM_ERSP_IMG18_TN.npy,True,9,0.12783927,IMG18,PAT_6684,IMG18,L,-28.324787139892575,-51.897911071777344,42.13848876953125,0.0
6245,PAT_6684,reading,LM,TPG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\reading\PAT_6684_reading_WM_ERSP_TPG8_TN.npy,True,6,0.06198004,TPG8,PAT_6684,TPG8,L,-52.31036376953125,5.816751480102539,-22.9888916015625,0.0
6251,PAT_6704,audio,LM,AD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\audio\PAT_6704_audio_WM_ERSP_AD12_TN.npy,True,8,0.11998467,AD12,PAT_6704,AD12,R,63.05988693237305,-16.682025909423828,-23.662485122680664,0.0
6367,PAT_6704,picture,LM,AD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\picture\PAT_6704_picture_WM_ERSP_AD12_TN.npy,True,8,0.04689608,AD12,PAT_6704,AD12,R,63.05988693237305,-16.682025909423828,-23.662485122680664,0.0
6481,PAT_6704,reading,LM,AD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\reading\PAT_6704_reading_WM_ERSP_AD10_TN.npy,True,3,0.23773578,AD10,PAT_6704,AD10,R,56.73087310791016,-13.053422927856444,-27.530498504638672,0.0
6482,PAT_6704,reading,LM,AD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\reading\PAT_6704_reading_WM_ERSP_AD11_TN.npy,True,4,0.15276979,AD11,PAT_6704,AD11,R,56.1317138671875,-18.06534767150879,-26.682077407836918,0.0
6483,PAT_6704,reading,LM,AD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\reading\PAT_6704_reading_WM_ERSP_AD12_TN.npy,True,5,0.03989904,AD12,PAT_6704,AD12,R,63.05988693237305,-16.682025909423828,-23.662485122680664,0.0
6491,PAT_6704,reading,LM,AD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\reading\PAT_6704_reading_WM_ERSP_AD9_TN.npy,True,12,0.26786888,AD9,PAT_6704,AD9,R,52.43596267700195,-12.947990417480469,-28.84575462341309,0.0
6511,PAT_6704,reading,LM,HAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\reading\PAT_6704_reading_WM_ERSP_HAD9_TN.npy,True,5,0.071262896,HAD9,PAT_6704,HAD9,R,65.69825744628906,-24.074779510498047,-19.48807716369629,0.0
